numero,situacao,descricao,complemento,classificacao_contabil,localizacao_sistema,data_entrada,valor_compra,valor_atual,local_verificado,estado_conservacao,usuario,data_hora,usuario_bem,imagem,contagem
13057,BAIXADO,MESA,MESA EM MADEIRA PARA REFEICAO,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,BENS DOADOS,01/09/1996,"42,10","0,00",,,,,,,1
13058,BAIXADO,GRAVADOR,MINIGRAVADOR AIWA MOD. TP VS 480,MÁQUINAS E EQUIPAMENTOS,BAIXADOS EM 2021,03/02/2000,"121,00","0,00",,,,,,,1
13059,BAIXADO,MONITOR,"MONITOR LCD 17"" SAMSUNG SYNCMASTER 740N HA17HXCLC28862LBR",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BAIXADOS EM 2021,07/02/2007,"750,00","0,00",,,,,,,1
13060,BAIXADO,MONITOR,"MONITOR LCD 17"" SAMSUNG SYNCMASTER 740N HA17HXCLC28382XBR",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BAIXADOS EM 2021,07/02/2007,"750,00","0,00",,,,,,,1
13061,BAIXADO,MONITOR,"MONITOR LCD 17"" SAMSUNG SYNCMASTER 740N HA17HXCLC21193VBR",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BAIXADOS EM 2021,07/02/2007,"750,00","0,00",,,,,,,1
13062,BAIXADO,MONITOR,"MONITOR SAMSUNG 19"" MODELO 940BPLUS SÉRIE HA19HXNPB00097",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BAIXADOS EM 2021,04/01/2008,"618,42","0,00",,,,,,,1
13063,BAIXADO,MONITOR,"MONITOR SAMSUNG 19"" MODELO 940BPLUS SÉRIE HA19HXGP801198",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BAIXADOS EM 2021,04/01/2008,"618,42","0,00",,,,,,,1
13064,BAIXADO,UMIDIFICADOR DE AR,UMIDIFICADOR DE AR SUNB 24H 2200,MÁQUINAS E EQUIPAMENTOS,MOBILIARIO PARA ALIENAÇÃO 2024,03/09/1998,"135,00","60,22",,,,,,,1
13065,BAIXADO,UMIDIFICADOR DE AR,"UMIDIFICADOR DE AR, CONTR. NEVOA FRIA, PES ANTIDESLIZANTE.",MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,31/10/2006,"259,00","0,00",,,,,,,1
13066,BAIXADO,FILTRO DE ÁGUA,"PURIFICADOR DE AGUA SOFT FIT EVEREST, BRANCO",MÁQUINAS E EQUIPAMENTOS,,28/06/2011,"796,00","440,12",,,,,,,0
10787,ATIVO,BALCÃO,BALCAO DE MADEIRA COM 3 PORTAS DESLIZANTES,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,18/02/2010,"17.640,00","8.326,39",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:18:43,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/10787_1764854550.jpg,0
12202,ATIVO,ARMARIO,ARMARIO BAIXO - FECHADO COM PRATELEIRA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,26/12/2001,"339,00","127,10",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:17:27,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/12202_1764854530.jpg,0
12503,ATIVO,CADEIRA,"POLTRONA GIRATÓRIA C/BRAÇOS, COURO NA COR MARROM, GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,01/05/2003,"354,20","356,01",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:17:27,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/12503_1764854601.jpg,0
12504,ATIVO,CADEIRA,"POLTRONA FIXA, COM BRAÇOS, EM COURO NA COR MARROM, GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,04/01/2002,"747,00","346,53",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:17:27,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/12504_1764854580.jpg,0
12505,ATIVO,CADEIRA,"POLTRONA FIXA, COM BRAÇOS, EM COURO NA COR MARROM, GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,04/01/2002,"747,00","346,53",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:17:27,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/12505_1764854568.jpg,0
12681,ATIVO,MESA,MESA REDONDA C TAMPO DE VIDRO;60X60;,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,08 - VP - FISCALIZAÇÃO,29/06/2010,"1.799,28","914,32",08 - VP - FISCALIZAÇÃO,Bom,William de Araújo,2025-12-04 13:19:05,,https://sga-inventario-fotos-2025.s3.us-east-2.amazonaws.com/fotos/12681_1764854358.jpg,0
10351,ATIVO,MESA,MESA PARA DATILOGRAFICA COM MARMORE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,31/12/1975,"2.820,00","141,34",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:40:24,,,0
10438,ATIVO,CADEIRA,POLTRONA FIXA COM BRACO COR BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,16/10/1998,"292,58","149,01",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10439,ATIVO,CADEIRA,POLTRONA FIXA COM BRACO COR BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,16/10/1998,"292,58","149,01",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:32:48,,,0
12517,ATIVO,TOTEM,TOTEM INFORMATIVO,MÁQUINAS E EQUIPAMENTOS,S3 - DEPÓSITO RAMPA,18/09/1996,"500,00","107,29",S3 - DEPÓSITO RAMPA,Inservível,Alcino Meireles,2025-11-28 13:16:19,,,0
10594,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, BAIXO, 2 PORTAS REF. E1AR0820",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,08/07/1998,"310,75","127,10",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10595,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, BAIXO, 2 PORTAS REF. E1AR0820",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,08/07/1998,"310,75","127,10",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10598,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, BAIXO, 2 PORTAS REF. E1AR0820",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,08/07/1998,"310,75","127,10",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10599,ATIVO,RACK,RACK DE PAREDE PARA INSTALAÇÃO DE SUITCHES,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,13/05/2005,"420,00","178,81",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:49,,,0
10702,ATIVO,ARMARIO,"ARMARIO ALTO 2 PORTAS,COR OVO REF E1AR0840 P/PASTA",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,02/06/2000,"1.106,05","164,93",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10711,ATIVO,ARMARIO,ARMARIO ALTO - FECHADO C/PRATELEIRA E SUP.P/PASTA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"731,00","154,73",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10712,ATIVO,ARMARIO,ARMARIO BAIXO - FECHADO COM PRATELEIRA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"339,00","194,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
10713,ATIVO,ARMARIO,"ARMARIO ALTO, DUAS PORTAS, MARCA METALBASE",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"791,00","164,93",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10714,ATIVO,ARMARIO,ARMARIO BAIXO - FECHADO COM PRATELEIRA,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"339,00","142,58",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10715,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE COM 4 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"298,00","213,43",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10727,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE COM 04 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,31/07/2012,"0,05","498,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10729,ATIVO,ARMARIO,"ARMARIO ALTO, DUAS PORTAS, MARCA METALBASE",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"812,00","154,73",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:40:24,,,0
10848,ATIVO,GAVETEIRO,"GAVETEIRO VOLANTE COM 4 GAVETAS, COR CREME, 0,46 X 0,58",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"298,00","213,43",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
10919,ATIVO,TELEFONE,TELEFONE DIGITAL ALCATEL MODELO 4029 SERIAL TC01023901550,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,25/02/2008,"620,00","196,91",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10925,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, BAIXO, 2 PORTAS REF. E1AR0820",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,08/07/1998,"310,75","165,21",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10930,ATIVO,ARMARIO,"ARMARIO BAIXO 2 PORTAS, COR CREME MARCA METALBASE",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"339,00","137,18",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10931,ATIVO,MESA,"MESA DE APOIO COR CREME MEDINDO 0,80 X 0,60 X 0,74",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"232,00","108,46",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:37:21,,,0
10932,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE COM 4 GAVETAS COR CREME,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"298,00","213,43",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:00,,,0
10933,ATIVO,MESA,"MESA EM L, 03 PARTES COR OVO, MARCA GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,14/12/1998,"1.819,94","298,10",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10936,ATIVO,CADEIRA,POLTRONA FIXA COM BRACO REFORMADA PARA A COR BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,09/06/1998,"310,77","149,01",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10938,ATIVO,ARMARIO,"ARMARIO EM MADEIRA, ALTO, 2 PORTAS REF. E1AR0840",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,27/11/1998,"444,97","195,89",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10939,ATIVO,ARMARIO,"ARMARIO PARA ARQUIVO DE PASTA AZ (5,15X2,30X0,65)",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,16/07/2002,"4.562,00","732,27",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
10941,ATIVO,ARMARIO,ARMARIO BAIXO COM 2 PORTAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,29/04/2003,"238,22","137,18",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
10944,ATIVO,CADEIRA,POLTRONA FIXA COM BRACOS NA COR BEGE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,15/05/2000,"373,77","149,01",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:32:48,,,0
11025,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE COM 4 GAVETAS MARCA METALBASE,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"298,00","213,43",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:37:21,,,0
11304,ATIVO,ESTAÇÃO DE TRABALHO,"ESTAÇÃO DE TRABALHO C/ 04 MODULOS 3,20 X 2,20 X 0,75",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,01/12/2010,"1.750,00","1.600,70",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
11326,ATIVO,MESA,"MESA EM L, 03 PARTES COR OVO, GAVETEIRO FIXO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,08/07/1998,"695,75","206,40",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
11428,ATIVO,MONITOR,"MONITOR SAMSUNG 19"" MODELO 940BPLUS SÉRIE HA19HXNP900416R-BR",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,04/01/2008,"618,42","125,33",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:37:21,,,0
11726,ATIVO,MESA,"MESA EM L, 03 PARTES COR OVO",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,14/12/1998,"1.819,94","228,01",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
11796,ATIVO,ESTAÇÃO DE TRABALHO,ESTAÇÃO DE TRABALHO COM 4 LUGARES,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,26/12/2001,"5.357,00","693,63",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:37:21,,,0
12261,ATIVO,MESA,"MESA EM L, 03 PARTES COR OVO, 2,10 X 1,80 X 0,74",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,27/11/1998,"695,75","141,34",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
13008,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13009,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13010,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13011,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13013,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,04/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13014,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13015,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13018,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13019,ATIVO,COLETOR DE BOLSO,COLETOR DE DADOS DE BOLSO;OPTICON;OPN 2001;;;,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,01/10/2010,"900,00","400,17",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:38,,,0
13021,ATIVO,FRAGMENTADORA DE PAPEL,FRAGMENTADORA JINPEX JP-82OS SN: 10092400007,MÁQUINAS E EQUIPAMENTOS,09 - CDPROF,08/04/2011,"815,00","448,90",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:54:13,,,0
13090,ATIVO,MONITOR,"MONITOR HP 22"" LCD MODELO COMPAQ LA 2205WG",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,05/12/2011,"570,00","292,27",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
13124,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE GIROFLEX 4 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,30/12/2011,"905,26","604,06",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
13130,ATIVO,GAVETEIRO,"GAVETEIRO VOLANTE, 4 GAVETAS, COR OVO MARCA GIROFLEX",MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,30/12/2011,"905,26","604,06",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:49,,,0
13132,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE GIROFLEX 4 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,30/12/2011,"905,26","604,06",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:49,,,0
13136,ATIVO,GAVETEIRO,GAVETEIRO VOLANTE GIROFLEX 4 GAVETAS,MÓVEIS E UTENSÍLIOS DE ESCRITÓRIO,09 - CDPROF,30/12/2011,"905,26","604,06",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:35:24,,,0
13254,ATIVO,SWITCH,SWITCH GERENCIAVEL HP V1910-48G,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,06/07/2012,"2.950,00","2.362,94",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 13:46:51,,,0
13564,ATIVO,MONITOR,"MONITOR HP ELITE 22"" DISPLAY E221",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,31/07/2014,"987,78","987,78",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:32:48,,,0
13571,ATIVO,MONITOR,"MONITOR HP ELITE 22"" DISPLAY E221",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,31/07/2014,"987,78","987,78",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:49,,,0
13574,ATIVO,MONITOR,"MONITOR HP ELITE 22"" DISPLAY E221",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,31/07/2014,"987,78","987,78",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:00,,,0
13576,ATIVO,SCANNER,HP UNTERPRISE FLOW 7500 SG,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,11/08/2014,"6.100,00","6.100,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 13:46:51,,,0
13623,ATIVO,MONITOR,MONITOR SAMSUNG LS22C301FSMZD S/N Y231HXHF600185A,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,24/09/2014,"487,89","487,89",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
13629,ATIVO,MONITOR,MONITOR SAMSUNG LS22C301FSMZD,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,24/09/2014,"487,89","487,89",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:39:51,,,0
13633,ATIVO,IMPRESSORA,IMPRESSORA ARGOX OS214TT SÉRIE 40459029,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,20/10/2014,"1.194,00","1.194,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
13634,ATIVO,IMPRESSORA,IMPRESSORA ARGOX OS214TT SÉRIE 40459029,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,20/10/2014,"1.194,00","1.194,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
13635,ATIVO,IMPRESSORA,IMPRESSORA ARGOX OS214TT SÉRIE 40459029,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,20/10/2014,"1.194,00","1.194,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
13636,ATIVO,IMPRESSORA,IMPRESSORA ARGOX OS214TT SÉRIE 40459029,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,20/10/2014,"1.194,00","1.194,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
13778,ATIVO,ROTEADOR,"WIRELESS ACCESS POINT - IAP - 802.11N, 2X2 DUAL RADIO",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,31/08/2015,"3.040,00","3.040,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:33:59,,,0
14014,ATIVO,NOTEBOOK,NOTEBOOK PH 440 G5 I5 500G,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,29/10/2018,"4.300,00","4.300,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
14027,ATIVO,NOTEBOOK,NOTEBOOK PH 440 G5 I5 500G,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,29/10/2018,"4.300,00","4.300,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:46:00,,,0
14037,ATIVO,COMPUTADOR,COMPUTADOR DESK HP 800 DM i5 8G,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,29/10/2018,"3.311,00","3.311,00",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:49,,,0
14114,ATIVO,MONITOR,"MONITOR HP E223 21,5 1FH45AA#ABA HT HP",EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,09 - CDPROF,16/11/2018,"904,36","904,36",09 - CDPROF,Bom,Ana Beatriz,2025-12-18 12:36:00,,,0
13139,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13140,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS TI PARA ALIENAÇÃO 2024,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13141,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13142,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13143,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13144,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13145,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13146,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13147,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13148,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13149,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13150,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS TI PARA ALIENAÇÃO 2024,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13151,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13152,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13153,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS TI PARA ALIENAÇÃO 2024,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13154,BAIXADO,COMPUTADOR,MICROCOMPUTADOR UDP DATEN,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13155,BAIXADO,COMPUTADOR,COMPUTADOR UDP DATEN SÉRIE 00298192,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
13156,BAIXADO,COMPUTADOR,COMPUTADOR UDP DATEN SÉRIE 00298228,EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,BENS DOADOS,30/12/2011,"2.150,00","1.680,56",,,,,,,1
